Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[123]    0.0    0.00    0.00       1         void std::vector<std::string, std::allocator<std::string> >::_M_range_initialize<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::forward_iterator_tag) [123]
                0.00    0.00       1/1           std::iterator_traits<std::_Rb_tree_const_iterator<std::string> >::difference_type std::distance<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>) [138]
                0.00    0.00       1/9           std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned int) [81]
                0.00    0.00       1/27          std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [63]
                0.00    0.00       1/1           std::string* std::__uninitialized_copy_a<std::_Rb_tree_const_iterator<std::string>, std::string*, std::string>(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::string*, std::allocator<std::string>&) [134]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::vector<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::allocator<std::string> const&) [126]
[124]    0.0    0.00    0.00       1         void std::vector<std::string, std::allocator<std::string> >::_M_initialize_dispatch<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::__false_type) [124]
                0.00    0.00       1/1           void std::vector<std::string, std::allocator<std::string> >::_M_range_initialize<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::forward_iterator_tag) [123]
-----------------------------------------------
                0.00    0.00       1/1           _fu5___ZSt4cout [255]
[125]    0.0    0.00    0.00       1         std::vector<std::string, std::allocator<std::string> >::clear() [125]
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::_M_erase_at_end(std::string*) [122]
-----------------------------------------------
                0.00    0.00       1/1           _fu0___ZSt3cin [2]
[126]    0.0    0.00    0.00       1         std::vector<std::string, std::allocator<std::string> >::vector<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::allocator<std::string> const&) [126]
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(std::allocator<std::string> const&) [119]
                0.00    0.00       1/1           void std::vector<std::string, std::allocator<std::string> >::_M_initialize_dispatch<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::__false_type) [124]
-----------------------------------------------
                0.00    0.00       1/1           _fu5___ZSt4cout [255]
[127]    0.0    0.00    0.00       1         std::vector<std::string, std::allocator<std::string> >::~vector() [127]
                0.00    0.00       1/27          std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [63]
                0.00    0.00       1/10          void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [78]
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [120]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<std::_Rb_tree_const_iterator<std::string> >::difference_type std::distance<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>) [138]
[128]    0.0    0.00    0.00       1         std::iterator_traits<std::_Rb_tree_const_iterator<std::string> >::difference_type std::__distance<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::input_iterator_tag) [128]
                0.00    0.00      77/154         std::_Rb_tree_const_iterator<std::string>::operator!=(std::_Rb_tree_const_iterator<std::string> const&) const [44]
                0.00    0.00      76/152         std::_Rb_tree_const_iterator<std::string>::operator++() [45]
-----------------------------------------------
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [133]
[129]    0.0    0.00    0.00       1         void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [129]
                0.00    0.00      34/726         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator*() const [29]
                0.00    0.00      16/78          bool __gnu_cxx::operator!=<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [58]
                0.00    0.00      15/73548       bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
                0.00    0.00      15/187         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator++() [43]
                0.00    0.00      13/73          void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [60]
                0.00    0.00       3/19          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(int const&) const [65]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy_backward<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [105]
                0.00    0.00       1/1           bool __gnu_cxx::operator==<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [109]
-----------------------------------------------
                                   7             void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, int>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, int) [130]
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [137]
[130]    0.0    0.00    0.00       1+7       void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, int>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, int) [130]
                0.00    0.00      15/32          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [62]
                0.00    0.00       7/7           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [92]
                                   7             void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, int>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, int) [130]
-----------------------------------------------
                0.00    0.00       1/1           std::string* std::__uninitialized_copy_a<std::_Rb_tree_const_iterator<std::string>, std::string*, std::string>(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::string*, std::allocator<std::string>&) [134]
[131]    0.0    0.00    0.00       1         std::string* std::uninitialized_copy<std::_Rb_tree_const_iterator<std::string>, std::string*>(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::string*) [131]
                0.00    0.00       1/1           std::string* std::__uninitialized_copy<false>::__uninit_copy<std::_Rb_tree_const_iterator<std::string>, std::string*>(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::string*) [121]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<std::_Rb_tree_const_iterator<std::string> >::difference_type std::distance<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>) [138]
[132]    0.0    0.00    0.00       1         std::iterator_traits<std::_Rb_tree_const_iterator<std::string> >::iterator_category std::__iterator_category<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string> const&) [132]
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [137]
[133]    0.0    0.00    0.00       1         void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [133]
                0.00    0.00       2/19          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(int const&) const [65]
                0.00    0.00       1/32          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [62]
                0.00    0.00       1/1           void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [129]
                0.00    0.00       1/1           void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [135]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<std::string, std::allocator<std::string> >::_M_range_initialize<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::forward_iterator_tag) [123]
[134]    0.0    0.00    0.00       1         std::string* std::__uninitialized_copy_a<std::_Rb_tree_const_iterator<std::string>, std::string*, std::string>(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::string*, std::allocator<std::string>&) [134]
                0.00    0.00       1/1           std::string* std::uninitialized_copy<std::_Rb_tree_const_iterator<std::string>, std::string*>(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::string*) [131]
-----------------------------------------------
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [133]
[135]    0.0    0.00    0.00       1         void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [135]
                0.00    0.00      61/78          bool __gnu_cxx::operator!=<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [58]
                0.00    0.00      60/73          void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [60]
                0.00    0.00      60/187         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator++() [43]
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [137]
[136]    0.0    0.00    0.00       1         std::__lg(int) [136]
-----------------------------------------------
                0.00    0.00       1/1           _fu0___ZSt3cin [2]
[137]    0.0    0.00    0.00       1         void std::sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [137]
                0.00    0.00       1/78          bool __gnu_cxx::operator!=<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [58]
                0.00    0.00       1/32          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [62]
                0.00    0.00       1/1           std::__lg(int) [136]
                0.00    0.00       1/1           void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, int>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, int) [130]
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [133]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<std::string, std::allocator<std::string> >::_M_range_initialize<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::forward_iterator_tag) [123]
[138]    0.0    0.00    0.00       1         std::iterator_traits<std::_Rb_tree_const_iterator<std::string> >::difference_type std::distance<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>) [138]
                0.00    0.00       1/1           std::iterator_traits<std::_Rb_tree_const_iterator<std::string> >::iterator_category std::__iterator_category<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string> const&) [132]
                0.00    0.00       1/1           std::iterator_traits<std::_Rb_tree_const_iterator<std::string> >::difference_type std::__distance<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::input_iterator_tag) [128]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

   [1] add(std::string&, Trie*, int, int, int) [116] std::allocator<std::string>::~allocator() [17] std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_end()
   [4] cti(char)               [3] std::string::operator[](unsigned int) [12] std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_key(std::_Rb_tree_node<std::string> const*)
   [7] init_trie(Trie*)       [95] std::_Iter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, false>::_S_base(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [18] std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_key(std::_Rb_tree_node_base const*)
  [85] __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned int) [93] std::_Iter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [101] std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_root()
  [47] __gnu_cxx::new_allocator<std::string>::destroy(std::string*) [74] void std::__iter_swap<true>::iter_swap<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [14] std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_left(std::_Rb_tree_node_base*)
  [80] __gnu_cxx::new_allocator<std::string>::allocate(unsigned int, void const*) [75] void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [20] std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_begin()
  [42] __gnu_cxx::new_allocator<std::string>::construct(std::string*, std::string const&) [81] std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned int) [102] std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_erase(std::_Rb_tree_node<std::string>*)
 [108] __gnu_cxx::new_allocator<std::string>::new_allocator(__gnu_cxx::new_allocator<std::string> const&) [117] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl(std::allocator<std::string> const&) [15] std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_right(std::_Rb_tree_node_base*)
  [36] __gnu_cxx::new_allocator<std::string>::new_allocator() [118] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [13] std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_value(std::_Rb_tree_node<std::string> const*)
  [35] __gnu_cxx::new_allocator<std::string>::~new_allocator() [82] std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned int) [19] std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_value(std::_Rb_tree_node_base const*)
  [48] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::string> >::deallocate(std::_Rb_tree_node<std::string>*, unsigned int) [63] std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [41] void std::_Construct<std::string, std::string>(std::string*, std::string const&)
  [49] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::string> >::allocate(unsigned int, void const*) [119] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(std::allocator<std::string> const&) [128] std::iterator_traits<std::_Rb_tree_const_iterator<std::string> >::difference_type std::__distance<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::input_iterator_tag)
  [66] __gnu_cxx::__alloc_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&) [120] std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [30] std::string* std::__addressof<std::string>(std::string&)
  [56] void __gnu_cxx::__alloc_traits<std::allocator<std::string> >::construct<std::string>(std::allocator<std::string>&, std::string*, std::string const&) [16] std::_Rb_tree_iterator<std::string>::_Rb_tree_iterator(std::_Rb_tree_node<std::string>*) [96] std::_Miter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >)
  [61] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [28] std::_Rb_tree_iterator<std::string>::operator--() [94] std::_Niter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >)
  [34] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator--() [103] std::string* std::__copy_move_backward<false, false, std::random_access_iterator_tag>::__copy_move_b<std::string*, std::string*>(std::string*, std::string*, std::string*) [105] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy_backward<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >)
  [43] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator++() [69] std::string* std::__uninitialized_copy<false>::__uninit_copy<std::string*, std::string*>(std::string*, std::string*, std::string*) [129] void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >)
 [109] bool __gnu_cxx::operator==<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [121] std::string* std::__uninitialized_copy<false>::__uninit_copy<std::_Rb_tree_const_iterator<std::string>, std::string*>(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::string*) [130] void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, int>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, int)
  [73] bool __gnu_cxx::operator< <std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [104] std::_Rb_tree_const_iterator<std::string>::_Rb_tree_const_iterator(std::_Rb_tree_node<std::string> const*) [70] std::string* std::uninitialized_copy<std::string*, std::string*>(std::string*, std::string*, std::string*)
  [62] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [21] std::_Rb_tree_const_iterator<std::string>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::string> const&) [131] std::string* std::uninitialized_copy<std::_Rb_tree_const_iterator<std::string>, std::string*>(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::string*)
